Date,EWP Returns,EWP VaR(t-1),EWP ES(t-1),MCP Returns,MCP VaR(t-1),MCP ES(t-1),RP Returns,RP VaR(t-1),RP ES(t-1),RAP Returns,RAP VaR(t-1),RAP ES(t-1)
09/06/2018,0.011730350242190338,0.12242551214991675,0.16174255414520294,0.010664112592256273,0.12930162139604376,0.15418190769390994,0.016360938799007626,0.1648285002260277,0.2069492840216448,0.00400310510456383,0.06935638850948994,0.0871169191518806
10/06/2018,0.09510575805550803,0.12232333653742167,0.16174255414520294,0.10209772619165884,0.12938292237702947,0.15418190769390994,0.11425176021881278,0.16472713096235103,0.2069492840216448,0.05779620911184362,0.06957654098678388,0.0871169191518806
11/06/2018,-0.02851052739171406,0.12245579029695965,0.16174255414520294,-0.01963894629908826,0.12953254980267526,0.15418190769390994,-0.0312982100432043,0.16413409235066181,0.2069492840216448,-0.014841507703473414,0.06959419604682503,0.0871169191518806
12/06/2018,0.04597713046677189,0.12206483003593108,0.16174255414520294,0.050899268384087114,0.12946925045279037,0.15418190769390994,0.06460822697303008,0.16414501824485264,0.2069492840216448,0.02616837800008362,0.06929900093112037,0.0871169191518806
13/06/2018,0.03344054173133248,0.12241409503978638,0.16174255414520294,0.03540528502119445,0.12891792153075612,0.15418190769390994,0.039776580435344336,0.16387382430525843,0.2069492840216448,0.017661196814761224,0.06921883942956072,0.0871169191518806
14/06/2018,-0.04759552275897295,0.12218036112870273,0.16174255414520294,-0.058011510565719585,0.1289598662278313,0.15418190769390994,-0.059527780521766854,0.16380986262004626,0.2069492840216448,-0.029282650066817555,0.06917684459691772,0.0871169191518806
15/06/2018,0.028786194643097063,0.12190993705543476,0.16174255414520294,0.036249576526487824,0.12871460287341593,0.15418190769390994,0.041542526480362454,0.16354871976782479,0.2069492840216448,0.016028879657361977,0.06914496812611626,0.0871169191518806
16/06/2018,-0.012642969856285083,0.12215250416147869,0.16174255414520294,-0.014925588706688099,0.1290084494848101,0.15418190769390994,-0.007092109270150249,0.16323966930056802,0.2069492840216448,-0.007509376470356891,0.06917740919190873,0.0871169191518806
17/06/2018,-0.003628293270457973,0.12205981723527161,0.16174255414520294,0.0026852932558128293,0.12841113930860323,0.15418190769390994,0.001942608372662959,0.16308042043066517,0.19234671624531693,-0.0012320666785595885,0.06912835377325276,0.0871169191518806
18/06/2018,-0.02052270716549027,0.1215728938650024,0.16174255414520294,-0.032388784874387955,0.12848439347387056,0.15418190769390994,-0.01849389246968386,0.16315738931471796,0.2069492840216448,-0.014562780615440973,0.06916635025633004,0.0871169191518806
19/06/2018,-0.011656725091154035,0.12163920189571775,0.16174255414520294,-0.013212985580617311,0.1281846052377949,0.15418190769390994,-0.01603144913954709,0.16263030915479798,0.19234671624531693,-0.005217665289412101,0.06903156116608201,0.0871169191518806
20/06/2018,0.015274611530055672,0.12167961287435833,0.16174255414520294,0.004053625948083089,0.1284689627462982,0.15418190769390994,0.02523509904418944,0.16296198977786672,0.19234671624531693,0.004789967895940705,0.06863209410832304,0.0871169191518806
21/06/2018,-0.0017313018106813129,0.12169442226774445,0.16174255414520294,0.0065380664092879424,0.1277693419631993,0.15418190769390994,0.00616004619136576,0.16255891556820634,0.19234671624531693,1.5332832779525957e-05,0.06879881992350967,0.0871169191518806
22/06/2018,0.08388394782437215,0.12094767019514545,0.16174255414520294,0.0972228906487201,0.1274941859258096,0.15418190769390994,0.10229692264318686,0.1628107355471114,0.19234671624531693,0.04918696636602414,0.06850170727696438,0.0871169191518806
23/06/2018,-0.0037818118930250133,0.12136529758527742,0.16174255414520294,-0.011676230634386135,0.12803244303075714,0.15418190769390994,0.003622396310038635,0.16244486400969949,0.19234671624531693,-0.004731422160590265,0.0685780273443689,0.0871169191518806
24/06/2018,0.02789622984797955,0.12097596819752421,0.16174255414520294,0.01359977266310018,0.12774090649000727,0.15418190769390994,0.03674498359402825,0.1627043859996482,0.19234671624531693,0.008935639432282467,0.06854534652160399,0.0871169191518806
25/06/2018,-0.012477739584214657,0.12082771737011444,0.16174255414520294,-0.011093662937929788,0.12754252126454016,0.15418190769390994,-0.01665871269558696,0.16217057110996144,0.19234671624531693,-0.00450566017598338,0.0686607656227527,0.0871169191518806
26/06/2018,0.04328196159404907,0.12061990644497977,0.16174255414520294,0.036749100134536264,0.12743173859745877,0.15418190769390994,0.05848724895877732,0.16203724257576502,0.19234671624531693,0.020873018831840645,0.06862763537838447,0.0871169191518806
27/06/2018,-0.011197269655825291,0.12076040206648965,0.16174255414520294,-0.012758849141445502,0.12646586492811623,0.15418190769390994,-0.014220885266177095,0.16200191248012002,0.19234671624531693,-0.005071184789411843,0.06845457032380238,0.0871169191518806
28/06/2018,0.032030915813779696,0.120749731888926,0.16174255414520294,0.03953405268077292,0.126540271220908,0.15418190769390994,0.04699270536681133,0.1618057894371406,0.19234671624531693,0.019440283850533358,0.06846369829122546,0.0871169191518806
29/06/2018,-0.03048723635394428,0.12021466427691593,0.16174255414520294,-0.04348000600825013,0.12741252571322784,0.15418190769390994,-0.03667160180472887,0.16143564166707364,0.19234671624531693,-0.024146267607960823,0.0683302000284777,0.0871169191518806
30/06/2018,-0.03401245173429787,0.12037545773623229,0.16174255414520294,-0.03402043866905148,0.1266272146379638,0.15418190769390994,-0.059627961626402146,0.16153257013871897,0.19234671624531693,-0.0154191271137358,0.06830027886469861,0.0871169191518806
