Date,EWP Returns,EWP VaR(t-1),EWP ES(t-1),MCP Returns,MCP VaR(t-1),MCP ES(t-1),RP Returns,RP VaR(t-1),RP ES(t-1),RAP Returns,RAP VaR(t-1),RAP ES(t-1)
01/07/2018,0.00013059963863957993,0.13546392773805718,0.16174255414520294,0.0019476615529361615,0.11780466699227954,0.15418190769390994,-0.011424352209170693,0.23269149462954844,0.23269149462954844,0.0016192957256365888,0.06504912311213279,0.07986155463142958
02/07/2018,-0.04354108945998087,0.13520559228505685,0.16174255414520294,-0.04011390427359442,0.11757664520493068,0.15418190769390994,-0.07543498946699698,0.23228558066888078,0.23228558066888078,-0.020791468545493783,0.06492160652357752,0.07986155463142958
03/07/2018,0.018698246413224078,0.13520912685659092,0.16174255414520294,0.016804841077358048,0.11761460049073559,0.15418190769390994,0.029787476148128322,0.23230214040215857,0.23230214040215857,0.008673344486978433,0.06492652125947121,0.07986155463142958
04/07/2018,-0.0027092539104414714,0.13493178360041103,0.16174255414520294,-0.0075694061864221346,0.11736902126970518,0.15418190769390994,-0.002742023486481991,0.23182373992583008,0.23182373992583008,-0.002522234300570248,0.06479184627570798,0.07986155463142958
05/07/2018,0.0022195541279878533,0.13468516859193636,0.16174255414520294,-0.006106131059548432,0.11717688131231084,0.15418190769390994,0.011068383365471932,0.23139513226455574,0.23139513226455574,-0.005298204656523578,0.06467840836767337,0.07986155463142958
06/07/2018,0.007664264444394378,0.1344269846404841,0.16174255414520294,-0.0005715078805866363,0.11697974556916084,0.15418190769390994,0.01368900655073272,0.23093741730424105,0.23093741730424105,0.0024963629009953116,0.0645767670292746,0.07986155463142958
07/07/2018,-0.03160286698505175,0.13416028542900446,0.16174255414520294,-0.030649674137073417,0.1167643510474059,0.15418190769390994,-0.03299971521035502,0.23047815005676933,0.23047815005676933,-0.018875274978053948,0.06445054892293593,0.07986155463142958
08/07/2018,0.0184903813270538,0.13406780415442848,0.16174255414520294,0.012218535941096596,0.11671833035149849,0.15418190769390994,0.02839400534446895,0.23018453296986696,0.23018453296986696,0.008409773398765193,0.06443926963311034,0.07986155463142958
09/07/2018,0.01581352165026465,0.13379760943572316,0.16174255414520294,0.012014616080496962,0.11648086998703784,0.15418190769390994,0.025014493949811756,0.22971871902532084,0.22971871902532084,0.005600657649492116,0.06430807479314933,0.07986155463142958
10/07/2018,0.06059626538006279,0.13352862552376657,0.16174255414520294,0.06670526617094048,0.11624482191991518,0.15418190769390994,0.07124725898933615,0.2292561940146942,0.2292561940146942,0.038031171843550794,0.06417910988827688,0.07986155463142958
11/07/2018,-0.011028082760133517,0.13340505663740224,0.16174255414520294,-0.014063115950030266,0.11622056603897248,0.15418190769390994,-0.014869050121666571,0.22887005268935937,0.22887005268935937,-0.0067588088630675764,0.06418205944165423,0.07986155463142958
12/07/2018,0.030087977486240938,0.1331978947776725,0.16174255414520294,0.029254802580777835,0.11606670614681833,0.15418190769390994,0.034034176372802837,0.2284994645605546,0.2284994645605546,0.017307869770432693,0.06409069163249001,0.07986155463142958
13/07/2018,-0.019005770233577197,0.132944979447116,0.16174255414520294,-0.007838113202851887,0.1158442656302425,0.15418190769390994,-0.04585708308037752,0.22804323995192077,0.22804323995192077,-0.0061358477629670895,0.06397248459418915,0.07986155463142958
14/07/2018,-0.00010897585309094492,0.13277893388256304,0.16174255414520294,-0.004253399173474719,0.11566286392292213,0.15418190769390994,0.0029131572254042877,0.22784066792120045,0.22784066792120045,-0.0021614450590909337,0.06387933556988866,0.07986155463142958
15/07/2018,-0.018215776780382074,0.13253812751503505,0.16174255414520294,-0.018417732512367727,0.11546837768960505,0.15418190769390994,-0.02687007608136643,0.2274201565804005,0.2274201565804005,-0.007773685129499152,0.06377058419556472,0.07986155463142958
16/07/2018,-0.06467147498869602,0.1323696957246513,0.16174255414520294,-0.06285956433905791,0.11534271721520764,0.15418190769390994,-0.08555526562351878,0.22711044379440748,0.22711044379440748,-0.034470348533673784,0.06368642326631972,0.07986155463142958
17/07/2018,-0.0509200750965576,0.13260709047825717,0.16174255414520294,-0.06815838443220144,0.11564838770214715,0.15418190769390994,-0.06855587472963456,0.22724018585748412,0.22724018585748412,-0.033899248152205796,0.06384864904660408,0.07986155463142958
18/07/2018,0.01366850612371406,0.13268867634807496,0.16174255414520294,0.007882537769500963,0.11602281160326161,0.15418190769390994,-0.005409851861676775,0.2272105511496454,0.2272105511496454,0.005868273893914833,0.06400112939945356,0.07986155463142958
19/07/2018,0.0036285189916096215,0.13243090953420986,0.16174255414520294,-0.0016702930090925336,0.11579967668119452,0.15418190769390994,0.0015825139343574662,0.22681866444219048,0.22681866444219048,0.0017530461050571057,0.06387654428701621,0.07986155463142958
20/07/2018,0.047193665911269785,0.13218637633177685,0.16174255414520294,0.028482297227911797,0.11559912221585444,0.15418190769390994,0.07822059961862968,0.226410058230336,0.226410058230336,0.016596078351249648,0.06375872796013535,0.07986155463142958
21/07/2018,-0.01187261910129578,0.13199911759908245,0.16174255414520294,-0.013079505955780925,0.11538391867079563,0.15418190769390994,-0.012272876216649792,0.22607378533580863,0.22607378533580863,-0.006438530086950605,0.06364360561473284,0.07986155463142958
22/07/2018,-0.0025839856284141796,0.13180495492964614,0.16174255414520294,0.0003538173075125544,0.11523105790281105,0.15418190769390994,-0.015884721498550605,0.22571091147962383,0.22571091147962383,0.00036253389169511245,0.06355457332342089,0.07986155463142958
23/07/2018,0.005997752831390991,0.13157893269933926,0.16174255414520294,-0.015714694801452024,0.11502787298810731,0.15418190769390994,0.02166377954080144,0.22536333915029833,0.22536333915029833,-0.004350129918972837,0.06344177616458542,0.07986155463142958
24/07/2018,-0.041440094102234856,0.13133510100000725,0.16174255414520294,-0.07360160466912684,0.11489011546235207,0.15418190769390994,-0.0429202303903922,0.22493258750390302,0.22493258750390302,-0.03379127285038988,0.06334479879367942,0.07986155463142958
25/07/2018,-0.0044643160403583185,0.1313322249041574,0.16174255414520294,0.017273688603427827,0.11533652301324246,0.15418190769390994,-0.006380667759735656,0.22472448571912998,0.22472448571912998,0.0036961083336280527,0.06349429577036858,0.07986155463142958
26/07/2018,0.013184370311587354,0.13111476704901218,0.16174255414520294,0.022085974706050646,0.11511425729348995,0.15418190769390994,0.026045412598712847,0.2243494090410954,0.2243494090410954,0.009582775905673488,0.06337609705816895,0.07986155463142958
27/07/2018,-0.015052416714069167,0.13086687508517242,0.16174255414520294,-0.020900132624936296,0.1148956822504293,0.15418190769390994,-0.01088905509794298,0.22392292211363177,0.22403003577743208,-0.010665323550957194,0.063255034526349,0.07986155463142958
28/07/2018,-0.005665558924946796,0.13069245835121407,0.16174255414520294,-0.002112592916797843,0.11478903386825812,0.15418190769390994,0.000650675440204462,0.2235663796342709,0.22403003577743208,-0.003122456021149108,0.0631900114064114,0.07986155463142958
29/07/2018,0.006202461067693671,0.13048209381946935,0.16174255414520294,6.479418205635005e-05,0.11459744352106387,0.15418190769390994,0.005271944067279484,0.22317810808591867,0.22403003577743208,0.0012648076524999219,0.06309040199253187,0.07986155463142958
30/07/2018,0.025817424437318007,0.13024476285463954,0.16174255414520294,0.013572368109862197,0.11440068607065715,0.15418190769390994,0.04081531687687243,0.22278158278198534,0.22403003577743208,0.009573865081225198,0.06297888697887445,0.07986155463142958
31/07/2018,0.025208954441000696,0.13000707629176683,0.16174255414520294,0.043268641780215986,0.11418420919321597,0.15418190769390994,0.04051265854940012,0.22236876441712225,0.22403003577743208,0.018584604493276008,0.06286017705283957,0.07986155463142958
01/08/2018,0.009543058224730224,0.12976955190321512,0.16174255414520294,0.019898281241104432,0.1140272344440134,0.15418190769390994,0.006602111480432627,0.22195738785025515,0.22403003577743208,0.009500141267672785,0.0627566542627416,0.07986155463142958
02/08/2018,0.013298118727131852,0.1295314941708387,0.16174255414520294,0.011221224301603787,0.11381288996551475,0.15418190769390994,0.03639330236986145,0.22156436284659192,0.22403003577743208,0.003986106686702924,0.06263890288631586,0.07986155463142958
03/08/2018,-0.00046327030071409165,0.12929173699084529,0.16174255414520294,0.006843678147722999,0.11360078544697531,0.15418190769390994,0.0005101565507777059,0.22115360932875175,0.22403003577743208,0.00329561951025502,0.06252483340955536,0.07986155463142958
04/08/2018,0.024961694983181567,0.1290735708853847,0.16174255414520294,0.04084431305071525,0.1133949852525292,0.15418190769390994,0.02317624124354982,0.2207777874766722,0.22403003577743208,0.01988588991526296,0.062412354291846286,0.07986155463142958
05/08/2018,-0.0071313377144670955,0.1288401022766203,0.16174255414520294,-0.006169449532404042,0.11323027886986636,0.15418190769390994,-0.018062289279009595,0.22037048782185367,0.22403003577743208,-0.0030971531021979077,0.06231459400791865,0.07986155463142958
06/08/2018,0.01211611199255657,0.12864387075509828,0.16174255414520294,0.013469623144663337,0.11306048882732177,0.15418190769390994,0.016065240036167914,0.22005781896733406,0.22403003577743208,0.005837754494821175,0.06221941604669007,0.07986155463142958
07/08/2018,0.042149612186504336,0.12840930756369381,0.16174255414520294,0.039087431579812586,0.11285074183234448,0.15418190769390994,0.049773172021507446,0.21966018142223123,0.22403003577743208,0.021236135871518656,0.06210544333993744,0.07986155463142958
08/08/2018,0.07098543887041303,0.1282200178034782,0.16174255414520294,0.06594001766638005,0.11268142879627993,0.15418190769390994,0.0940325474791805,0.21927420008040738,0.22403003577743208,0.03593176175391077,0.062013567745515634,0.07986155463142958
09/08/2018,-0.043095808739445726,0.12819275696884358,0.16174255414520294,-0.038721430829949825,0.11266480724418135,0.15418190769390994,-0.06435079046231033,0.21904455162795025,0.22403003577743208,-0.02257512181197662,0.06200614045062307,0.07986155463142958
10/08/2018,0.056232840311651565,0.12821639600062887,0.16174255414520294,0.06329028527509183,0.11270276608915601,0.15418190769390994,0.06229402067178459,0.21901154744195503,0.22403003577743208,0.034380676915124524,0.0620361567628658,0.07986155463142958
11/08/2018,0.022642057462148993,0.12809129095459043,0.16174255414520294,0.0031408012022435417,0.11266483232589208,0.15418190769390994,0.03727906136401476,0.21865651318089185,0.22403003577743208,0.0008481541879349493,0.062016197293706415,0.07986155463142958
12/08/2018,0.0031619614363428156,0.1278609713336077,0.16174255414520294,-1.2371134015066792e-07,0.11247287491794848,0.15418190769390994,0.00104721700235168,0.21826155251585855,0.22403003577743208,0.004726823744142624,0.06191231020994013,0.07986155463142958
13/08/2018,0.06508167257165128,0.12764383635024582,0.16174255414520294,0.0402378584082828,0.11228953705177504,0.15418190769390994,0.0842487528018993,0.2179005892438607,0.22403003577743208,0.025191525789688213,0.06180199248115664,0.07986155463142958
14/08/2018,0.03649412192509995,0.12757267121696467,0.16174255414520294,0.02362648263045069,0.11212602214073246,0.15418190769390994,0.05516175220441869,0.21762735311269285,0.22403003577743208,0.018167840263283046,0.06172701247872004,0.07986155463142958
15/08/2018,-0.011718823403692881,0.12736771386268653,0.16174255414520294,-0.014743043903662267,0.1119244765594534,0.15418190769390994,-0.011048096604269954,0.21726019723290596,0.22403003577743208,-0.00907428424758993,0.0616266413869031,0.07986155463142958
16/08/2018,-0.016692615468130237,0.12719915015266478,0.16174255414520294,-0.010392462711203691,0.11180082683167272,0.15418190769390994,-0.01664687743088152,0.21693962037629674,0.22403003577743208,-0.0070317262918865595,0.06156238554480519,0.07986155463142958
17/08/2018,-0.10778688914821948,0.1270533615961108,0.16174255414520294,-0.06652899644904116,0.11165742717285097,0.15418190769390994,-0.16051008402905875,0.21664069737511857,0.22403003577743208,-0.03948868791301319,0.061488374206562287,0.07986155463142958
18/08/2018,0.061671243630476436,0.12791475348782738,0.16174255414520294,0.04113850434668873,0.11200059900824828,0.15418190769390994,0.08852057480119846,0.2177305890272583,0.22403003577743208,0.02305750651290156,0.06171280789256655,0.07986155463142958
19/08/2018,-0.021787836216910134,0.127822315037425,0.16174255414520294,-0.015608207049449563,0.11184402761163392,0.15418190769390994,-0.030713599636116085,0.2174817220814388,0.22403003577743208,-0.00817017817661567,0.061630238089480795,0.07986155463142958
20/08/2018,0.052488742979070635,0.1277021519800432,0.16174255414520294,0.047772243581090626,0.1117259768233033,0.15418190769390994,0.0721909778099265,0.21724536518275003,0.22403003577743208,0.02386684740784424,0.06156199916630654,0.07986155463142958
21/08/2018,-0.019353672195709694,0.12756003431148896,0.16174255414520294,-0.025639024957807066,0.11159848553036625,0.15418190769390994,-0.021713820289661075,0.21693207902978837,0.22403003577743208,-0.010343107736573471,0.061483269081233215,0.07986155463142958
22/08/2018,0.02836499930464212,0.12742881794751715,0.16174255414520294,0.024122652091857162,0.11154037708302868,0.15418190769390994,0.04216509476896181,0.21665787326158353,0.22403003577743208,0.013348074771883892,0.061427092033382126,0.07526170706076526
23/08/2018,-0.01888762401228304,0.12721272830854827,0.16174255414520294,-0.02250623430466233,0.1113454859832258,0.15418190769390994,-0.023315962430014645,0.21628238154656784,0.22403003577743208,-0.01088896478278649,0.06132083306372163,0.07526170706076526
24/08/2018,-0.02050475550254257,0.12708075913297212,0.16174255414520294,-0.025162028825430886,0.11126847180614036,0.15418190769390994,-0.01768570494921346,0.21601794706018207,0.22403003577743208,-0.015010921443323886,0.061268368109448676,0.07526170706076526
25/08/2018,0.0019435590711355385,0.12695746116493928,0.16174255414520294,-0.0004953340031725573,0.11120820704080572,0.15418190769390994,0.00019900899170584145,0.21573182522223566,0.22403003577743208,0.0007244210117353066,0.06124137634375236,0.07526170706076526
26/08/2018,0.007436571605016393,0.12675296538808886,0.16174255414520294,0.009544595737128316,0.11103552745676327,0.15418190769390994,0.009092656859375922,0.21539153083654589,0.22403003577743208,0.005371605688088718,0.061143505397336956,0.07526170706076526
27/08/2018,-0.046404668463735685,0.1265398689770277,0.16174255414520294,-0.0341256404099457,0.11084455146922087,0.15418190769390994,-0.06298879501316872,0.21503478601084322,0.22403003577743208,-0.020513928883431856,0.06103838968015968,0.07526170706076526
28/08/2018,-0.031868681357389794,0.12659695331989163,0.16174255414520294,-0.03244635284859855,0.11084914645527448,0.15418190769390994,-0.04353486621963897,0.21500626070501358,0.22403003577743208,-0.017786628151722064,0.06105294634335171,0.07526170706076526
29/08/2018,0.012867933125192512,0.12654228208300083,0.16174255414520294,0.011917057236060095,0.11084040281602676,0.15418190769390994,0.010143854779516823,0.21484885162417994,0.22403003577743208,0.006456507599246152,0.061045872584495,0.07526170706076526
30/08/2018,0.02314512610788077,0.12632626880569878,0.16174255414520294,0.014921486826595798,0.11064936811129669,0.15418190769390994,0.03610502014347077,0.21449449794881664,0.22403003577743208,0.00961098578829967,0.06094103010193981,0.07526170706076526
31/08/2018,-0.00789744196567845,0.1261121267509522,0.16174255414520294,-0.0059456226633244035,0.11045764093298761,0.15418190769390994,-0.011100804555464281,0.2141280779012331,0.22403003577743208,-0.005338509486957712,0.060835897088682665,0.07526170706076526
01/09/2018,-0.029082392220394805,0.12593945869856046,0.16174255414520294,-0.028284347926611105,0.11030567320449805,0.15418190769390994,-0.039250411066911906,0.21382779987667447,0.22403003577743208,-0.012287600578283282,0.060759155431202166,0.07526170706076526
02/09/2018,0.005934269122958769,0.1258691021096108,0.16174255414520294,-0.0038270058726284878,0.1102686007433806,0.15418190769390994,0.01565354537227584,0.2136506265079116,0.22403003577743208,-0.0012589226793103484,0.060716592203510555,0.07526170706076526
03/09/2018,0.008124857860567315,0.1256640026027111,0.16174255414520294,0.006448720613038521,0.11011077878193978,0.15418190769390994,0.010277709085935274,0.21329510831930767,0.22403003577743208,0.0032609545837046006,0.06062677923880677,0.07526170706076526
04/09/2018,-0.002422415362130943,0.12545684450092132,0.16174255414520294,-0.005868449141969114,0.10992993440230117,0.15418190769390994,-0.005584524107016245,0.21294823454803335,0.22403003577743208,-0.0030523853319831206,0.06052765664897112,0.07526170706076526
05/09/2018,0.11345397988613501,0.1252708471399392,0.16174255414520294,0.10888665402628642,0.10978018618748572,0.15418190769390994,0.1481096943437688,0.2126368911106314,0.22403003577743208,0.05524012655581223,0.06044407910863395,0.07526170706076526
06/09/2018,-0.007431808025358262,0.12567149044029427,0.16174255414520294,0.02160858832356069,0.11022642641414059,0.15418190769390994,-0.023556946679913274,0.2128245893346072,0.22403003577743208,0.01061282236224894,0.060634510344525605,0.07526170706076526
07/09/2018,0.02910965657609067,0.12550162720729002,0.16174255414520294,0.024169885290166535,0.11004006950586741,0.15418190769390994,0.042380405623904126,0.2125784237589712,0.22403003577743208,0.011035354946196316,0.060532034527432284,0.07526170706076526
08/09/2018,0.048246701210631286,0.12529957683233933,0.16174255414520294,0.05082886600695575,0.10985659532721748,0.15418190769390994,0.057813149521184826,0.21222723264110646,0.22403003577743208,0.028089937766366164,0.0604301642538511,0.07526170706076526
09/09/2018,0.0026555649026357916,0.1251505789580803,0.16174255414520294,-0.004682276257438564,0.10975343943585689,0.15418190769390994,0.010783358226284484,0.2119010079431649,0.22403003577743208,-0.0019488672296367696,0.06037672791613896,0.07526170706076526
10/09/2018,0.011321592676348514,0.12495661880602732,0.16174255414520294,8.056655897171854e-05,0.1096033834584812,0.15418190769390994,0.02771269145754443,0.2115615707298033,0.22403003577743208,0.0027333150977805597,0.060291705435277676,0.07526170706076526
11/09/2018,0.023347676856335,0.124751158133583,0.16174255414520294,0.019283748689036255,0.1094402129147666,0.15418190769390994,0.032216356653361616,0.21120906260647287,0.22403003577743208,0.009354945699357053,0.0601960002806317,0.07526170706076526
12/09/2018,0.009013813918722451,0.12454565006452378,0.16174255414520294,0.0021728469462895346,0.10925619566232989,0.15418190769390994,0.0233373262351711,0.21085784664414797,0.22403003577743208,0.003577119764856778,0.060095151924799015,0.07526170706076526
13/09/2018,-0.05189293519465779,0.1243442887017003,0.16174255414520294,-0.05896417861136866,0.10908957154527517,0.15418190769390994,-0.04863072264381357,0.21050993380574642,0.22403003577743208,-0.03346911301621988,0.05999894055515222,0.07526170706076526
14/09/2018,0.000617174980836778,0.1244558768432701,0.16174255414520294,4.6837327414149706e-06,0.10933268692672679,0.15418190769390994,0.010157589831867283,0.2104021883631448,0.22403003577743208,0.0008927095865850375,0.06014212794517504,0.07526170706076526
15/09/2018,-0.018008740816140272,0.12427004029177277,0.16174255414520294,-0.01815925632426185,0.10917189531125743,0.15418190769390994,-0.017953438686055,0.21007085065888179,0.22403003577743208,-0.009280578876789302,0.060051321205564626,0.07526170706076526
16/09/2018,0.004332238427214672,0.12414897835591923,0.16174255414520294,0.005550366368184157,0.10908125312817032,0.15418190769390994,-0.0009048003141941835,0.20981473313839413,0.22403003577743208,0.003218391892096344,0.05999690174734725,0.07526170706076526
17/09/2018,0.05130518765576694,0.1239572907020372,0.16174255414520294,0.054191905188983196,0.10891014677953129,0.15418190769390994,0.06541002288961204,0.20950788567287518,0.22403003577743208,0.027387998727155423,0.05990248277844373,0.07526170706076526
18/09/2018,-0.05952929065826115,0.1238272659707164,0.16174255414520294,-0.03399082699983176,0.10882958838297234,0.14285809427700405,-0.09489065229431021,0.20921219856595377,0.22403003577743208,-0.019625224779693643,0.059848317042675715,0.07526170706076526
19/09/2018,-0.010939319142007119,0.1240110443911975,0.16174255414520294,-0.005136852217193801,0.10884001492778896,0.14285809427700405,-0.02535108203608497,0.2094684536898225,0.22403003577743208,-0.002499756285756523,0.059859463998760354,0.07526170706076526
20/09/2018,-0.107171266353323,0.12386247749247856,0.16174255414520294,-0.04843598650328465,0.10869692560473553,0.14285809427700405,-0.16904757247704782,0.20924511267896462,0.22403003577743208,-0.03264206030949325,0.05977923603772816,0.07526170706076526
21/09/2018,-0.08002638843439838,0.12465890300384236,0.16174255414520294,-0.05621792517081152,0.10882845967872275,0.14285809427700405,-0.11058939711580575,0.2104062759971356,0.22403003577743208,-0.029123077355776315,0.05991077462193692,0.07526170706076526
22/09/2018,0.011637117186111557,0.12506263593239622,0.16174255414520294,0.00958056955205455,0.10903584825019699,0.15418190769390994,0.02442365869004849,0.21080844353674333,0.22403003577743208,0.002361445474567515,0.06000405160997282,0.07526170706076526
23/09/2018,-0.015843862521518298,0.12486409130022452,0.16174255414520294,-0.0067820197817391225,0.10886228852612612,0.14285809427700405,-0.04072290140826476,0.21047085665649665,0.22403003577743208,-0.0035514667506508016,0.05991258888597239,0.07526170706076526
24/09/2018,0.05247073466390244,0.1247340113224241,0.16174255414520294,0.03482012682436188,0.10872570575792945,0.14285809427700405,0.07974586041820092,0.21031876165616706,0.22403003577743208,0.01979939883841697,0.059836223267565596,0.07526170706076526
25/09/2018,0.00806152669909867,0.1246129369992523,0.16174255414520294,0.024430854105739117,0.10857280703147786,0.14285809427700405,0.0007952894321096131,0.21007733622117708,0.22403003577743208,0.01151835820510149,0.059755378247742505,0.07526170706076526
26/09/2018,0.00783931069404864,0.1244200357458437,0.16174255414520294,0.00032613770096511787,0.10840144979063977,0.14285809427700405,0.015688373839581417,0.20977354428667802,0.22403003577743208,0.0003203073400841889,0.059660234898070034,0.07526170706076526
27/09/2018,-0.04041322206514031,0.1242282126430962,0.16174255414520294,-0.03746782954421552,0.10824653910476872,0.14285809427700405,-0.061352240565088506,0.2094472877696442,0.22403003577743208,-0.017787720186388314,0.05957436742157611,0.07526170706076526
28/09/2018,0.010079110846043253,0.12424164007788717,0.16174255414520294,0.010808694329526617,0.1082830619317443,0.14285809427700405,0.014950021636162745,0.2094231883702838,0.22403003577743208,0.003623213762732005,0.059572052894396835,0.07526170706076526
29/09/2018,-0.01712408188085429,0.12404880027573766,0.16174255414520294,-0.008938068203619223,0.10811229081681771,0.14285809427700405,-0.021021629264445292,0.20910007573234393,0.22403003577743208,-0.004956827780024357,0.059480805282448056,0.07526170706076526
30/09/2018,-0.006084324890656216,0.12392785932156183,0.16174255414520294,-0.004402645559078278,0.10798679600579907,0.14285809427700405,-0.008703902501925043,0.2088650742933166,0.22403003577743208,-0.0028274946809682547,0.05941121974765036,0.07526170706076526
01/10/2018,0.006917023268954694,0.12376746555834262,0.16174255414520294,0.0065115208585758725,0.10784671665844334,0.14285809427700405,0.008186863902637242,0.2085905952527751,0.22403003577743208,0.004693266044856126,0.05933487068240842,0.07526170706076526
02/10/2018,0.01612821353905971,0.1235803838073786,0.16174255414520294,0.008975073432367812,0.10768294015431627,0.14285809427700405,0.03151030409637672,0.2082802579130343,0.22403003577743208,0.003442606472376335,0.059243412015066735,0.07526170706076526
03/10/2018,0.009004692362458535,0.12338746603402823,0.16174255414520294,0.013094582846046665,0.10751669827759602,0.14285809427700405,0.01016792479888439,0.2079548309042454,0.22403003577743208,0.0070431632605893885,0.05915388356058199,0.07526170706076526
