Date;Open;High;Low;Close;Adj Close;Volume
10/11/2017;2.007730;2.069470;1.644780;1.796840;1.796840;11155000
11/11/2017;1.786280;1.917750;1.614290;1.670470;1.670470;8178150
12/11/2017;1.668890;1.672800;1.462560;1.519690;1.519690;15298700
13/11/2017;1.526010;1.735020;1.517600;1.686620;1.686620;12238800
14/11/2017;1.689280;1.735370;1.568270;1.592580;1.592580;7829600
15/11/2017;1.587770;1.624980;1.495500;1.530450;1.530450;7615500
16/11/2017;1.556190;1.682220;1.536890;1.577920;1.577920;8928640
17/11/2017;1.580050;1.582660;1.495300;1.510360;1.510360;8508840
18/11/2017;1.511360;1.676780;1.498230;1.674330;1.674330;32167300
19/11/2017;1.673360;1.701230;1.567800;1.613770;1.613770;38081700
20/11/2017;1.625590;1.660650;1.555610;1.624450;1.624450;12994500
21/11/2017;1.658170;1.659670;1.549840;1.574060;1.574060;5440790
22/11/2017;1.590490;1.621370;1.558230;1.611750;1.611750;7177000
23/11/2017;1.610600;1.616680;1.537590;1.548700;1.548700;8392640
24/11/2017;1.569530;1.820180;1.555580;1.717710;1.717710;12155400
25/11/2017;1.716970;1.957640;1.693970;1.873870;1.873870;12839900
26/11/2017;1.894740;1.935310;1.826740;1.853130;1.853130;9056850
27/11/2017;1.870830;1.947270;1.789630;1.942980;1.942980;22826600
28/11/2017;1.958850;1.958850;1.868040;1.917110;1.917110;36377700
29/11/2017;1.924340;2.051590;1.683170;1.751530;1.751530;43765500
30/11/2017;1.761440;2.052910;1.761440;1.996970;1.996970;31559500
01/12/2017;1.996950;2.137010;1.922970;2.070230;2.070230;28867200
02/12/2017;2.077060;2.115660;1.996890;2.084160;2.084160;24332700
03/12/2017;2.085410;2.381150;2.054190;2.227250;2.227250;35163500
04/12/2017;2.258090;2.577030;2.258090;2.491680;2.491680;41226200
05/12/2017;2.501810;2.731790;2.501810;2.595300;2.595300;49190000
06/12/2017;2.580430;2.778810;2.345880;2.587690;2.587690;41731500
07/12/2017;2.549400;2.914430;2.489430;2.779950;2.779950;28297900
08/12/2017;2.766100;2.868990;2.259570;2.830670;2.830670;38648500
09/12/2017;2.826020;2.867340;2.330350;2.610430;2.610430;27217000
10/12/2017;2.661340;2.695440;2.211700;2.483370;2.483370;19258500
11/12/2017;2.513020;2.824480;2.503350;2.706650;2.706650;19427000
12/12/2017;2.726450;2.778300;2.613430;2.684750;2.684750;24523200
13/12/2017;2.687080;2.875050;2.571440;2.778100;2.778100;28429500
14/12/2017;2.773440;3.158740;2.772660;3.158740;3.158740;40335300
15/12/2017;3.156700;4.411250;3.142820;3.996150;3.996150;52745900
16/12/2017;4.168470;4.725410;3.918400;4.664650;4.664650;54002400
17/12/2017;4.669340;6.750430;4.669340;5.756720;5.756720;98159600
18/12/2017;5.792400;6.221320;5.280970;5.615850;5.615850;66623700
19/12/2017;5.647000;6.545320;5.579760;5.792330;5.792330;66695200
20/12/2017;5.788630;5.788630;4.933170;5.176210;5.176210;47866900
21/12/2017;5.184910;5.698160;4.814150;5.180010;5.180010;46905500
22/12/2017;5.205460;5.212740;3.513310;4.336150;4.336150;36672600
23/12/2017;4.394960;5.134510;4.307610;4.839260;4.839260;32930300
24/12/2017;4.741840;5.285680;4.198650;5.285680;5.285680;43676900
25/12/2017;5.308580;6.955220;5.250540;6.560010;6.560010;66374400
26/12/2017;6.559280;10.622100;6.496380;9.029420;9.029420;167812992
27/12/2017;9.254260;11.302200;8.486590;10.107000;10.107000;167808000
28/12/2017;10.126300;10.196400;8.149280;9.321410;9.321410;109298000
29/12/2017;9.318620;9.534850;8.536820;8.807600;8.807600;70849400
30/12/2017;8.713770;8.761100;7.187940;7.841010;7.841010;72933904
31/12/2017;7.763310;8.839120;7.708990;8.635580;8.635580;74927904
01/01/2018;8.629530;8.700570;7.959220;8.414610;8.414610;66422800
02/01/2018;8.457700;9.122590;8.217180;8.837770;8.837770;104789000
03/01/2018;8.770140;9.580780;8.529180;9.535880;9.535880;108852000
04/01/2018;9.445840;9.538490;8.854130;9.213990;9.213990;158819008
05/01/2018;9.145680;16.717699;9.094680;14.917200;14.917200;341504992
06/01/2018;14.868900;23.508200;14.821200;22.759800;22.759800;637020992
07/01/2018;22.769100;22.769100;18.242500;18.656799;18.656799;258050000
08/01/2018;18.646500;19.216700;15.347100;18.260900;18.260900;296617984
09/01/2018;18.174000;20.320299;16.801399;17.411800;17.411800;194750000
10/01/2018;17.707899;17.707899;15.170800;17.390800;17.390800;146582000
11/01/2018;17.566601;23.152500;15.286300;21.042700;21.042700;389228000
12/01/2018;21.475800;24.912100;19.930401;22.316299;22.316299;387537984
13/01/2018;22.345301;23.666901;21.373400;22.174400;22.174400;181676000
14/01/2018;22.253500;22.253500;19.138000;20.777300;20.777300;129239000
15/01/2018;20.800400;23.604799;19.330900;19.564699;19.564699;244154000
16/01/2018;19.634001;19.634001;10.435000;13.891900;13.891900;399951008
17/01/2018;13.623000;15.537800;9.655340;14.203200;14.203200;299411008
18/01/2018;14.250600;15.959600;13.512700;14.280400;14.280400;204899008
19/01/2018;14.310600;15.635100;13.989000;14.940600;14.940600;139882000
20/01/2018;15.034200;16.652399;15.034200;16.190300;16.190300;156744992
21/01/2018;16.248899;16.248899;13.359100;14.068300;14.068300;141562000
22/01/2018;14.198700;14.450300;11.914600;13.014600;13.014600;138026000
23/01/2018;13.001500;13.962700;11.785000;13.093500;13.093500;91706200
24/01/2018;13.190600;14.190600;12.789200;13.628700;13.628700;105736000
25/01/2018;13.760500;14.137400;13.065000;13.228400;13.228400;105648000
26/01/2018;13.210900;13.590500;12.294700;13.218200;13.218200;113429000
27/01/2018;13.233200;13.441400;12.894200;13.253000;13.253000;84009400
28/01/2018;13.301700;13.812500;13.203800;13.540200;13.540200;93871104
29/01/2018;13.545400;13.672700;12.677000;12.764500;12.764500;71294304
30/01/2018;12.773600;12.773600;11.057100;11.250700;11.250700;59389600
31/01/2018;11.268300;11.413200;10.568400;11.145000;11.145000;50435000
01/02/2018;11.178300;11.394400;8.707420;9.515840;9.515840;82984200
02/02/2018;9.407960;10.458500;7.218130;9.652290;9.652290;91468200
03/02/2018;9.696660;10.272400;8.611680;9.749680;9.749680;56556200
04/02/2018;9.745640;9.745640;8.102750;8.458640;8.458640;49990000
05/02/2018;8.427530;8.551720;6.129610;6.705030;6.705030;55276900
06/02/2018;6.806270;8.555540;5.590070;8.288850;8.288850;97189904
07/02/2018;8.315280;9.224970;7.351030;8.095010;8.095010;77970304
08/02/2018;8.093720;8.721220;8.093720;8.595500;8.595500;82496000
09/02/2018;8.606660;9.889270;8.343150;9.730460;9.730460;9284
10/02/2018;9.732730;10.363200;8.848520;9.255970;9.255970;80123200
11/02/2018;9.200870;9.345480;8.144450;8.704910;8.704910;68554600
12/02/2018;8.711450;9.403750;8.711450;9.322470;9.322470;50792600
13/02/2018;9.317670;9.347940;8.773370;8.986780;8.986780;41593400
14/02/2018;9.015910;10.649800;8.990240;10.400600;10.400600;68781600
15/02/2018;10.390700;11.283900;10.101200;10.931100;10.931100;108962000
16/02/2018;10.914900;11.201600;10.429500;11.201600;11.201600;71131800
17/02/2018;11.076500;11.870700;10.952800;11.689300;11.689300;76093504
18/02/2018;11.692600;11.700300;10.680100;10.702400;10.702400;62044700
19/02/2018;10.666800;11.194900;10.651500;11.075700;11.075700;54898800
20/02/2018;11.091300;11.192700;9.793400;9.904510;9.904510;66512400
21/02/2018;9.877670;10.194200;9.147250;9.380790;9.380790;55087600
22/02/2018;9.404740;9.808750;8.712970;8.904030;8.904030;47216100
23/02/2018;8.873400;9.733030;8.660570;9.692110;9.692110;53626800
24/02/2018;9.687520;9.835370;8.777970;9.141910;9.141910;48709200
25/02/2018;9.153240;9.494410;8.942580;9.346600;9.346600;43814500
26/02/2018;9.369260;10.065000;9.130150;9.902320;9.902320;53540300
27/02/2018;9.965530;11.096200;9.818590;10.659900;10.659900;97184400
28/02/2018;10.694900;11.182800;10.392600;10.438200;10.438200;69036400
01/03/2018;10.448200;10.671400;10.329600;10.509700;10.509700;72474200
02/03/2018;10.456900;10.540400;10.142000;10.224800;10.224800;46449100
03/03/2018;10.285700;10.445500;10.125100;10.217900;10.217900;40001900
04/03/2018;10.207200;10.389800;9.901160;10.348100;10.348100;37886900
05/03/2018;10.403800;10.435500;10.101000;10.110500;10.110500;38605100
06/03/2018;10.154800;10.154800;9.151280;9.384380;9.384380;38182600
07/03/2018;9.395290;10.126800;8.236910;9.034880;9.034880;79740800
08/03/2018;9.035680;9.137490;8.118390;8.310440;8.310440;48535100
09/03/2018;8.261370;8.332420;7.174230;8.313070;8.313070;46893300
10/03/2018;8.267120;8.354510;7.633540;7.671660;7.671660;41645000
11/03/2018;7.648750;8.419450;7.380760;8.272380;8.272380;45451700
12/03/2018;8.299110;8.547620;7.743690;8.039270;8.039270;51188100
13/03/2018;7.998960;11.001600;7.902440;10.115200;10.115200;216111008
14/03/2018;10.130000;10.671900;8.550770;8.959210;8.959210;124112000
15/03/2018;8.944560;9.401320;8.419530;9.099080;9.099080;104531000
16/03/2018;9.132510;9.392580;8.639610;9.111320;9.111320;97626000
17/03/2018;9.198960;9.502440;8.664980;8.987740;8.987740;94679904
18/03/2018;8.957420;8.962950;7.858480;8.951850;8.951850;94840304
19/03/2018;9.090000;9.261370;8.496060;8.992740;8.992740;97938896
20/03/2018;8.987180;9.241350;8.655270;9.160930;9.160930;96919504
21/03/2018;9.166540;10.293300;9.080830;9.982000;9.982000;131761000
22/03/2018;10.028500;10.905900;9.572520;10.066300;10.066300;112305000
23/03/2018;10.049800;11.976800;9.535450;11.737600;11.737600;157246000
24/03/2018;11.706100;14.838700;11.602700;13.089100;13.089100;255358000
25/03/2018;13.135200;14.232600;12.568600;12.783100;12.783100;189518000
26/03/2018;12.913500;12.913500;10.957100;12.061400;12.061400;132353000
27/03/2018;12.118900;12.233700;10.877100;11.508300;11.508300;102579000
28/03/2018;11.519200;12.246000;11.389800;11.640400;11.640400;92931200
29/03/2018;11.696100;11.729100;10.172700;10.196100;10.196100;81352096
30/03/2018;10.169200;10.748100;9.744290;10.350400;10.350400;75551600
31/03/2018;10.392900;11.390000;10.286800;11.055900;11.055900;89256304
01/04/2018;11.151900;11.297100;10.378300;11.066200;11.066200;87918096
02/04/2018;11.065100;12.648800;11.015200;12.620700;12.620700;116071000
03/04/2018;12.644600;13.953200;12.333600;13.360700;13.360700;141287008
04/04/2018;13.292600;13.440800;12.001900;12.190400;12.190400;119600000
05/04/2018;12.198500;12.623500;12.136000;12.453600;12.453600;103864000
06/04/2018;12.492700;12.643100;12.038900;12.258400;12.258400;81989696
07/04/2018;12.266800;12.630600;12.266800;12.455700;12.455700;87924896
08/04/2018;12.512500;12.512500;12.115900;12.117600;12.117600;79045000
09/04/2018;12.120800;12.554500;11.610400;11.868300;11.868300;80643696
10/04/2018;11.905500;12.401500;11.849100;12.036200;12.036200;87608200
11/04/2018;12.041600;12.230900;11.778900;12.230900;12.230900;92759696
12/04/2018;12.423400;12.952500;11.908800;12.952500;12.952500;133239000
13/04/2018;13.152500;13.762100;12.753400;13.536800;13.536800;148215008
14/04/2018;13.454700;13.840100;12.990000;13.244400;13.244400;94980800
15/04/2018;13.297800;13.580100;12.922500;13.058800;13.058800;115373000
16/04/2018;13.047300;13.055700;12.084500;12.210000;12.210000;75965504
17/04/2018;12.226400;12.458900;11.673900;11.769400;11.769400;77537400
18/04/2018;11.793900;12.394700;11.525300;12.275700;12.275700;90015104
19/04/2018;12.262900;12.433900;12.040400;12.352600;12.352600;78661696
20/04/2018;12.353000;12.718000;11.929300;12.575200;12.575200;86036096
21/04/2018;12.569400;13.673200;12.437300;13.378400;13.378400;141582000
22/04/2018;13.354300;13.354300;12.862000;12.875900;12.875900;84873000
23/04/2018;12.877700;13.825200;12.845500;13.625300;13.625300;132041000
24/04/2018;13.648200;15.624600;13.648200;15.266000;15.266000;165599008
25/04/2018;15.212000;15.925900;13.046400;13.290900;13.290900;144820992
26/04/2018;13.347200;14.708800;13.247100;14.653600;14.653600;127788000
27/04/2018;14.646900;14.771700;14.183800;14.329100;14.329100;101995000
28/04/2018;14.283100;15.328600;14.225500;15.200100;15.200100;122360000
29/04/2018;15.164200;15.397500;14.555700;15.056200;15.056200;105495000
30/04/2018;15.062700;15.156700;14.109300;14.312100;14.312100;83765800
01/05/2018;14.314600;14.314600;13.614800;14.164300;14.164300;75433904
02/05/2018;14.170200;14.409200;13.940400;14.409200;14.409200;80730304
03/05/2018;14.441600;14.778700;14.211400;14.652600;14.652600;104726000
04/05/2018;14.628000;14.684600;14.244500;14.329500;14.329500;79940496
05/05/2018;14.319300;14.503200;14.211900;14.368700;14.368700;71502096
06/05/2018;14.362300;14.799200;13.676300;13.942600;13.942600;74731600
07/05/2018;13.939000;13.970000;12.994500;13.702500;13.702500;59800200
08/05/2018;13.704600;13.922800;13.148200;13.529000;13.529000;57865500
09/05/2018;13.524500;14.812900;13.079900;14.660200;14.660200;99046304
10/05/2018;14.675000;15.045600;13.818400;13.818400;13.818400;68250000
11/05/2018;13.880500;14.094100;12.589500;12.993900;12.993900;57027500
12/05/2018;12.972700;13.147200;12.253900;12.943900;12.943900;44001000
13/05/2018;13.008000;13.554000;12.743000;13.118700;13.118700;70816496
14/05/2018;13.158300;13.165300;12.356400;12.870700;12.870700;49317700
15/05/2018;12.853900;13.272300;12.514400;12.567800;12.567800;45696200
16/05/2018;12.558100;12.567400;11.951100;12.260500;12.260500;35233200
17/05/2018;12.315600;12.971000;12.273600;12.465000;12.465000;54251500
18/05/2018;12.361400;16.220501;12.053100;15.135400;15.135400;243260992
19/05/2018;15.134600;15.621000;13.993200;14.245700;14.245700;138320992
20/05/2018;14.350200;14.368900;13.685300;14.117800;14.117800;95390200
21/05/2018;14.125400;14.787900;13.816700;14.722300;14.722300;97367296
22/05/2018;14.570900;14.835100;13.749200;13.925500;13.925500;86545104
23/05/2018;13.852900;13.925200;12.334300;12.626200;12.626200;68215200
24/05/2018;12.610000;13.190900;12.201500;13.000300;13.000300;54410900
25/05/2018;13.032600;13.370600;12.635300;13.008000;13.008000;49173800
26/05/2018;12.963000;13.196400;12.695900;12.759100;12.759100;43258400
27/05/2018;12.785700;12.792300;12.329100;12.605800;12.605800;36691600
28/05/2018;12.599600;12.752800;11.703100;11.894300;11.894300;33398400
29/05/2018;11.955500;12.675200;11.767100;12.571700;12.571700;48807700
30/05/2018;12.608400;12.796900;12.273900;12.570900;12.570900;43146300
31/05/2018;12.561800;14.219400;12.413800;14.190200;14.190200;93931696
01/06/2018;14.251700;14.411400;13.789300;14.240800;14.240800;80342200
02/06/2018;14.319200;14.846000;14.008700;14.679700;14.679700;87983000
03/06/2018;14.681900;14.950800;14.328300;14.566000;14.566000;82182304
04/06/2018;14.675600;14.675600;13.665500;14.261100;14.261100;58219100
05/06/2018;14.253900;15.674800;14.210200;15.599300;15.599300;101474000
06/06/2018;15.599000;17.360701;15.349900;17.247499;17.247499;157806000
07/06/2018;17.266500;17.438101;16.175400;16.263100;16.263100;131031000
08/06/2018;16.349501;16.625099;15.830700;16.273800;16.273800;94394600
09/06/2018;16.311899;16.890301;15.963200;15.963200;15.963200;85299904
10/06/2018;15.928600;15.928600;13.592300;14.184200;14.184200;79288200
11/06/2018;14.135500;15.383500;13.785900;15.383500;15.383500;83039696
12/06/2018;15.524700;16.158701;14.992200;15.226200;15.226200;116016000
13/06/2018;15.296900;15.718400;14.026200;14.589100;14.589100;97415904
14/06/2018;14.640300;15.025900;14.140000;14.895300;14.895300;80329504
15/06/2018;14.882000;15.646900;14.691100;15.048100;15.048100;79159296
16/06/2018;14.936300;15.981400;14.936300;15.809200;15.809200;81354704
17/06/2018;15.779000;17.232599;15.764100;16.578800;16.578800;107346000
18/06/2018;16.621700;17.186300;16.221201;16.879700;16.879700;106776000
19/06/2018;16.780100;16.936800;16.208000;16.699600;16.699600;80738096
20/06/2018;16.760799;16.863199;15.741100;16.061899;16.061899;65190300
21/06/2018;16.072201;17.268299;15.916500;17.053301;17.053301;122980000
22/06/2018;17.071400;17.243700;15.260800;15.593900;15.593900;113751000
23/06/2018;15.601700;16.059200;15.364700;15.551200;15.551200;70431104
24/06/2018;15.570900;15.594600;13.544400;14.447600;14.447600;96256304
25/06/2018;14.457000;15.065900;13.833900;14.920900;14.920900;60358000
26/06/2018;14.932900;14.985200;13.867800;14.120000;14.120000;37503400
27/06/2018;14.067200;14.305600;13.894100;14.050100;14.050100;44136600
28/06/2018;14.030900;14.749800;13.860800;14.124600;14.124600;67290496
29/06/2018;14.174300;14.646900;13.779700;14.508600;14.508600;52784600
30/06/2018;14.549100;15.182400;14.291500;14.657300;14.657300;59676900
01/07/2018;14.676200;14.686900;14.144200;14.404100;14.404100;38434400
02/07/2018;14.397700;14.823000;14.057000;14.570600;14.570600;55614000
03/07/2018;14.563400;14.784700;14.075900;14.171500;14.171500;60657300
04/07/2018;14.226200;14.328800;13.908000;14.005500;14.005500;37043700
05/07/2018;14.039600;14.139100;13.652000;13.850500;13.850500;41185300
06/07/2018;13.976100;13.986400;13.276600;13.529600;13.529600;33466000
07/07/2018;13.540900;14.404800;13.425900;14.404800;14.404800;79974896
08/07/2018;14.397900;14.422300;13.934500;13.991900;13.991900;60275400
09/07/2018;14.038400;14.088300;13.634100;13.664500;13.664500;36874000
10/07/2018;13.614400;13.660700;12.671900;12.761300;12.761300;36507100
11/07/2018;12.824900;12.886600;12.251600;12.704900;12.704900;38867700
12/07/2018;12.691900;12.773500;11.901600;12.070600;12.070600;26008100
13/07/2018;12.093500;12.433200;12.043400;12.180100;12.180100;29709900
14/07/2018;12.193000;12.273500;11.969100;12.096500;12.096500;21534200
15/07/2018;12.088300;12.396700;12.018500;12.289100;12.289100;26346900
16/07/2018;12.309900;13.385700;12.202900;13.237300;13.237300;47198600
17/07/2018;13.357900;13.893400;12.869800;13.712800;13.712800;74443200
18/07/2018;13.739900;13.857200;12.723900;12.864800;12.864800;75446304
19/07/2018;12.825100;13.351100;12.769600;12.918000;12.918000;49364800
20/07/2018;12.918500;12.971000;11.885600;12.070900;12.070900;40466000
21/07/2018;12.074700;12.455600;11.902100;12.185300;12.185300;28726700
22/07/2018;12.188800;12.274000;11.962700;12.119900;12.119900;20692400
23/07/2018;12.136800;12.338100;11.912900;12.019900;12.019900;28137700
24/07/2018;12.022200;12.246200;11.648400;12.145100;12.145100;46762700
25/07/2018;12.087000;13.466700;12.079300;12.939400;12.939400;72083200
26/07/2018;12.921500;13.552100;12.911500;13.397300;13.397300;61881400
27/07/2018;13.392500;14.033500;13.058100;13.922700;13.922700;66040700
28/07/2018;14.025600;14.869400;13.722300;14.601700;14.601700;75159904
29/07/2018;14.598100;14.698400;13.660000;14.021200;14.021200;56547100
30/07/2018;13.947700;13.947700;13.066500;13.216900;13.216900;35991600
31/07/2018;13.211100;14.064300;13.036800;13.775400;13.775400;66537000
01/08/2018;13.769600;14.062000;13.234100;13.573900;13.573900;53833700
02/08/2018;13.630800;14.184000;13.406400;14.176900;14.176900;50481200
